,1074,1124,1220,1226,1271,1325,1330,1381,1433,1440,1479,1481,1482,1529,1531,1532,1579,1629,1732,1782,2067,2117,2167,value_mean,value_std
2016-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.997160429667801
2016-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8260869565217391,1.6326072483059642
2016-01-05 05:00:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0869565217391304,1.9981087466219223
2016-01-05 06:00:00,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,12.0,1.0,1.0,6.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.6521739130434783,2.760099173583283
2016-01-05 07:00:00,0.0,1.0,0.0,3.0,3.0,0.0,1.0,9.0,0.0,8.0,1.0,2.0,23.0,1.0,1.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.9565217391304346,5.0171727780005755
2016-01-05 08:00:00,0.0,0.0,1.0,7.0,0.0,0.0,3.0,6.0,1.0,6.0,0.0,2.0,21.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.5652173913043477,4.547584996519263
2016-01-05 09:00:00,0.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2173913043478262,2.1660728186228093
2016-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0434782608695652,2.1765201757884918
2016-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,1.781017317240351
2016-01-05 12:00:00,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0434782608695652,2.136194521137086
2016-01-05 13:00:00,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,15.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565217391304348,3.118334100354976
2016-01-05 14:00:00,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,5.0,3.0,0.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.2608695652173914,1.6475908975214273
